town,state,sentiment_score,number_of_posts,satisfaction_score,pie_sector_label
Apollo, PA,0.2532270935960591,812,3.0,fill
Apollo, PA,0.2532270935960591,812,2.0,blank
Seguin, TX,0.23559360863855247,6853,3.0,fill
Seguin, TX,0.23559360863855247,6853,2.0,blank
Throop, PA,0.2649735294117647,340,3.0,fill
Throop, PA,0.2649735294117647,340,2.0,blank
Lansford, PA,0.0883088888888889,270,2.6,fill
Lansford, PA,0.0883088888888889,270,2.4,blank
Dysart, PA,0.25388793103448276,116,3.0,fill
Dysart, PA,0.25388793103448276,116,2.0,blank
Upper Darby, PA,0.2878482573726542,746,3.1,fill
Upper Darby, PA,0.2878482573726542,746,1.9,blank
Eagle Lake, MN,0.09009893992932863,283,2.6,fill
Eagle Lake, MN,0.09009893992932863,283,2.4,blank
Mamaroneck, NY,0.401189058524173,786,3.3,fill
Mamaroneck, NY,0.401189058524173,786,1.7000000000000002,blank
Dennison, MN,0.11965,8,2.7,fill
Dennison, MN,0.11965,8,2.3,blank
Valley View, TX,0.480225,80,3.5,fill
Valley View, TX,0.480225,80,1.5,blank
Woodway, TX,0.28260927493559074,5434,3.1,fill
Woodway, TX,0.28260927493559074,5434,1.9,blank
Cedar City, UT,0.2052410858995138,1234,2.9,fill
Cedar City, UT,0.2052410858995138,1234,2.1,blank
Greenup, KY,0.19671951219512196,41,2.9,fill
Greenup, KY,0.19671951219512196,41,2.1,blank
Livonia, MI,0.31776666666666664,72,3.1,fill
Livonia, MI,0.31776666666666664,72,1.9,blank
Cassville, MO,0.12462954545454547,352,2.7,fill
Cassville, MO,0.12462954545454547,352,2.3,blank
Litchfield Park, AZ,0.21571460674157303,2759,2.9,fill
Litchfield Park, AZ,0.21571460674157303,2759,2.1,blank
Southgate, KY,0.4983860975609756,820,3.6,fill
Southgate, KY,0.4983860975609756,820,1.4,blank
Gadsden, AL,0.24260004074149522,4909,3.0,fill
Gadsden, AL,0.24260004074149522,4909,2.0,blank
Langston, AL,0.17687920642893018,1991,2.8,fill
Langston, AL,0.17687920642893018,1991,2.2,blank
Sumiton, AL,0.6208117647058824,17,3.8,fill
Sumiton, AL,0.6208117647058824,17,1.2000000000000002,blank
Chaffee, MO,0.07574,10,2.6,fill
Chaffee, MO,0.07574,10,2.4,blank
Hollister, MO,0.32714493996569466,583,3.2,fill
Hollister, MO,0.32714493996569466,583,1.7999999999999998,blank
Drums, PA,0.24856305404632542,3497,3.0,fill
Drums, PA,0.24856305404632542,3497,2.0,blank
Northfield, OH,0.5009384615384616,260,3.6,fill
Northfield, OH,0.5009384615384616,260,1.4,blank
Mc Alisterville, PA,0.3226047619047619,42,3.2,fill
Mc Alisterville, PA,0.3226047619047619,42,1.7999999999999998,blank
Natrona Heights, PA,0.3101058897243108,1596,3.1,fill
Natrona Heights, PA,0.3101058897243108,1596,1.9,blank
Champaign, IL,0.265069262295082,732,3.0,fill
Champaign, IL,0.265069262295082,732,2.0,blank
Hanover, MN,0.3116631818181818,220,3.1,fill
Hanover, MN,0.3116631818181818,220,1.9,blank
Middleton, MA,0.21483846153846153,286,2.9,fill
Middleton, MA,0.21483846153846153,286,2.1,blank
Clearwater, MN,0.25032333333333334,30,3.0,fill
Clearwater, MN,0.25032333333333334,30,2.0,blank
London, OH,-0.059848571428571425,35,2.3,fill
London, OH,-0.059848571428571425,35,2.7,blank
Blythewood, SC,0.5251009436744323,3391,3.6,fill
Blythewood, SC,0.5251009436744323,3391,1.4,blank
Falmouth, KY,0.11356428571428573,112,2.7,fill
Falmouth, KY,0.11356428571428573,112,2.3,blank
Fort Walton Beach, FL,0.35125375,80,3.2,fill
Fort Walton Beach, FL,0.35125375,80,1.7999999999999998,blank
Viola, KS,0.0,2,2.4,fill
Viola, KS,0.0,2,2.6,blank
Adams Run, SC,0.0,1,2.4,fill
Adams Run, SC,0.0,1,2.6,blank
Aynor, SC,0.31708295081967214,305,3.1,fill
Aynor, SC,0.31708295081967214,305,1.9,blank
Six Mile, SC,0.3260647435897436,312,3.2,fill
Six Mile, SC,0.3260647435897436,312,1.7999999999999998,blank
Holly Springs, NC,0.33623333333333333,87,3.2,fill
Holly Springs, NC,0.33623333333333333,87,1.7999999999999998,blank
Leesville, SC,0.24752618243243243,592,3.0,fill
Leesville, SC,0.24752618243243243,592,2.0,blank
Cammack Village, AR,0.26504,65,3.0,fill
Cammack Village, AR,0.26504,65,2.0,blank
Weaver, AL,0.22041505016722407,299,2.9,fill
Weaver, AL,0.22041505016722407,299,2.1,blank
Oakland, MN,0.13244778761061946,452,2.7,fill
Oakland, MN,0.13244778761061946,452,2.3,blank
Willis, TX,0.20219975708502025,6176,2.9,fill
Willis, TX,0.20219975708502025,6176,2.1,blank
Clarksville, MD,0.24666324786324786,117,3.0,fill
Clarksville, MD,0.24666324786324786,117,2.0,blank
Coxs Creek, KY,0.3000419512195122,205,3.1,fill
Coxs Creek, KY,0.3000419512195122,205,1.9,blank
Junction City, KY,0.18357692307692308,104,2.8,fill
Junction City, KY,0.18357692307692308,104,2.2,blank
Owatonna, MN,0.22644192782526115,2106,2.9,fill
Owatonna, MN,0.22644192782526115,2106,2.1,blank
Flower Mound, TX,0.2957096573208723,321,3.1,fill
Flower Mound, TX,0.2957096573208723,321,1.9,blank
Atkins, AR,0.12812727272727273,11,2.7,fill
Atkins, AR,0.12812727272727273,11,2.3,blank
Spanish Fort, AL,0.2792308333333333,1680,3.1,fill
Spanish Fort, AL,0.2792308333333333,1680,1.9,blank
Pell City, AL,0.2107578826237054,2607,2.9,fill
Pell City, AL,0.2107578826237054,2607,2.1,blank
Cumming, GA,0.39749762470308786,842,3.3,fill
Cumming, GA,0.39749762470308786,842,1.7000000000000002,blank
Grapeville, PA,0.3515125,112,3.2,fill
Grapeville, PA,0.3515125,112,1.7999999999999998,blank
Hollywood, SC,0.3130361875637105,981,3.1,fill
Hollywood, SC,0.3130361875637105,981,1.9,blank
Markleysburg, PA,0.20759999999999998,12,2.9,fill
Markleysburg, PA,0.20759999999999998,12,2.1,blank
Stoystown, PA,-0.002,10,2.4,fill
Stoystown, PA,-0.002,10,2.6,blank
Mount Pleasant, SC,0.3990404747596154,13312,3.3,fill
Mount Pleasant, SC,0.3990404747596154,13312,1.7000000000000002,blank
West Sunbury, PA,0.007328571428571436,98,2.4,fill
West Sunbury, PA,0.007328571428571436,98,2.6,blank
Lakeville, MN,0.2769302133306114,9797,3.1,fill
Lakeville, MN,0.2769302133306114,9797,1.9,blank
Harwood Heights, IL,0.3812302631578947,76,3.3,fill
Harwood Heights, IL,0.3812302631578947,76,1.7000000000000002,blank
Palestine, TX,0.35845869565217386,46,3.2,fill
Palestine, TX,0.35845869565217386,46,1.7999999999999998,blank
Pea Ridge, AR,0.051149462365591404,93,2.5,fill
Pea Ridge, AR,0.051149462365591404,93,2.5,blank
Cobleskill, NY,0.029143750000000003,16,2.5,fill
Cobleskill, NY,0.029143750000000003,16,2.5,blank
Vineyard, UT,0.3528162583518931,449,3.2,fill
Vineyard, UT,0.3528162583518931,449,1.7999999999999998,blank
Rock Hill, SC,0.29475739616866325,18949,3.1,fill
Rock Hill, SC,0.29475739616866325,18949,1.9,blank
Grand Junction, MI,0.3593833333333334,12,3.2,fill
Grand Junction, MI,0.3593833333333334,12,1.7999999999999998,blank
Monetta, SC,0.2582107238605898,373,3.0,fill
Monetta, SC,0.2582107238605898,373,2.0,blank
Semmes, AL,0.3756303734061931,4392,3.3,fill
Semmes, AL,0.3756303734061931,4392,1.7000000000000002,blank
Altoona, PA,0.2755549295774648,2414,3.1,fill
Altoona, PA,0.2755549295774648,2414,1.9,blank
Rembert, SC,0.2629548172757475,602,3.0,fill
Rembert, SC,0.2629548172757475,602,2.0,blank
Santa Rosa, CA,0.34381975308641977,1215,3.2,fill
Santa Rosa, CA,0.34381975308641977,1215,1.7999999999999998,blank
Creighton, PA,0.236875,304,3.0,fill
Creighton, PA,0.236875,304,2.0,blank
Lawrence, PA,0.23508323798627,3496,3.0,fill
Lawrence, PA,0.23508323798627,3496,2.0,blank
Hazleton, PA,0.08013617021276595,188,2.6,fill
Hazleton, PA,0.08013617021276595,188,2.4,blank
Herminie, PA,0.2484978021978022,182,3.0,fill
Herminie, PA,0.2484978021978022,182,2.0,blank
Bethel, MN,0.3056358974358974,156,3.1,fill
Bethel, MN,0.3056358974358974,156,1.9,blank
Poultney, VT,0.1375142857142857,112,2.7,fill
Poultney, VT,0.1375142857142857,112,2.3,blank
Eagle Bend, MN,0.17682857142857145,14,2.8,fill
Eagle Bend, MN,0.17682857142857145,14,2.2,blank
Bountiful, UT,0.22764372093023255,3440,2.9,fill
Bountiful, UT,0.22764372093023255,3440,2.1,blank
Kelayres, PA,-0.018571428571428572,21,2.4,fill
Kelayres, PA,-0.018571428571428572,21,2.6,blank
Pleasanton, KS,0.2172265306122449,147,2.9,fill
Pleasanton, KS,0.2172265306122449,147,2.1,blank
Catlettsburg, KY,0.33122500000000005,8,3.2,fill
Catlettsburg, KY,0.33122500000000005,8,1.7999999999999998,blank
Paxico, KS,0.2202,2,2.9,fill
Paxico, KS,0.2202,2,2.1,blank
Fancy Farm, KY,0.15048585526315789,304,2.8,fill
Fancy Farm, KY,0.15048585526315789,304,2.2,blank
Reno, NV,0.19351739130434784,69,2.9,fill
Reno, NV,0.19351739130434784,69,2.1,blank
Bradford, RI,0.3117027118644068,295,3.1,fill
Bradford, RI,0.3117027118644068,295,1.9,blank
Fort Smith, AR,0.24049141791044776,4824,3.0,fill
Fort Smith, AR,0.24049141791044776,4824,2.0,blank
Richardson, TX,0.26557411764705885,170,3.0,fill
Richardson, TX,0.26557411764705885,170,2.0,blank
Davenport, IA,0.32824843918191604,929,3.2,fill
Davenport, IA,0.32824843918191604,929,1.7999999999999998,blank
Pineville, LA,0.2316931112365895,5313,3.0,fill
Pineville, LA,0.2316931112365895,5313,2.0,blank
Natick, MA,0.30391205722070846,2936,3.1,fill
Natick, MA,0.30391205722070846,2936,1.9,blank
Brooksville, ME,0.40192666666666665,30,3.3,fill
Brooksville, ME,0.40192666666666665,30,1.7000000000000002,blank
Dublin, PA,0.19880311526479752,3210,2.9,fill
Dublin, PA,0.19880311526479752,3210,2.1,blank
Bogart, GA,0.24055652173913042,23,3.0,fill
Bogart, GA,0.24055652173913042,23,2.0,blank
Hollywood, AL,0.0,5,2.4,fill
Hollywood, AL,0.0,5,2.6,blank
Cape Girardeau, MO,0.282932408691632,4326,3.1,fill
Cape Girardeau, MO,0.282932408691632,4326,1.9,blank
Lorain, OH,0.3063593220338983,59,3.1,fill
Lorain, OH,0.3063593220338983,59,1.9,blank
Lehighton, PA,0.22179282769991757,2426,2.9,fill
Lehighton, PA,0.22179282769991757,2426,2.1,blank
Spring Branch, TX,0.2800284467713787,1146,3.1,fill
Spring Branch, TX,0.2800284467713787,1146,1.9,blank
Plymouth Meeting, PA,0.3718844257703081,5355,3.3,fill
Plymouth Meeting, PA,0.3718844257703081,5355,1.7000000000000002,blank
Columbus, OH,0.49894629629629633,108,3.6,fill
Columbus, OH,0.49894629629629633,108,1.4,blank
Stewartstown, PA,0.3280676400476758,1678,3.2,fill
Stewartstown, PA,0.3280676400476758,1678,1.7999999999999998,blank
Topton, PA,0.34896875,96,3.2,fill
Topton, PA,0.34896875,96,1.7999999999999998,blank
Los Gatos, CA,0.24619453024453025,4662,3.0,fill
Los Gatos, CA,0.24619453024453025,4662,2.0,blank
Williamston, MI,0.2748982588235294,2125,3.1,fill
Williamston, MI,0.2748982588235294,2125,1.9,blank
Lansdowne, PA,0.3325144396551724,928,3.2,fill
Lansdowne, PA,0.3325144396551724,928,1.7999999999999998,blank
Pine Grove, PA,0.23605149253731345,536,3.0,fill
Pine Grove, PA,0.23605149253731345,536,2.0,blank
Roaring Brook Twp, PA,-0.7039,6,0.8,fill
Roaring Brook Twp, PA,-0.7039,6,4.2,blank
Lilly, PA,0.22481619402985073,2680,2.9,fill
Lilly, PA,0.22481619402985073,2680,2.1,blank
Mineral Point, PA,0.3822076923076923,26,3.3,fill
Mineral Point, PA,0.3822076923076923,26,1.7000000000000002,blank
Saxton, PA,0.4603532731376975,886,3.5,fill
Saxton, PA,0.4603532731376975,886,1.5,blank
Big Lake, MN,0.4175978787878788,660,3.4,fill
Big Lake, MN,0.4175978787878788,660,1.6,blank
Avon, MN,0.3267924623115578,398,3.2,fill
Avon, MN,0.3267924623115578,398,1.7999999999999998,blank
Clearfield, UT,0.24744557535959977,6396,3.0,fill
Clearfield, UT,0.24744557535959977,6396,2.0,blank
Park City, KY,0.8306,1,4.3,fill
Park City, KY,0.8306,1,0.7000000000000002,blank
Scottsville, KY,0.2542509505703422,263,3.0,fill
Scottsville, KY,0.2542509505703422,263,2.0,blank
Russellville, KY,0.18818157894736842,76,2.9,fill
Russellville, KY,0.18818157894736842,76,2.1,blank
Portland, TX,0.27336830985915495,142,3.0,fill
Portland, TX,0.27336830985915495,142,2.0,blank
Beaufort, SC,0.31473333753784055,7929,3.1,fill
Beaufort, SC,0.31473333753784055,7929,1.9,blank
Belvedere, CA,0.14504324324324325,222,2.8,fill
Belvedere, CA,0.14504324324324325,222,2.2,blank
Collinsville, AL,0.02261578947368421,38,2.5,fill
Collinsville, AL,0.02261578947368421,38,2.5,blank
Double Springs, AL,0.39403921568627454,51,3.3,fill
Double Springs, AL,0.39403921568627454,51,1.7000000000000002,blank
Smiths Station, AL,0.36949093866171007,2152,3.3,fill
Smiths Station, AL,0.36949093866171007,2152,1.7000000000000002,blank
Jacksons Gap, AL,0.1653,40,2.8,fill
Jacksons Gap, AL,0.1653,40,2.2,blank
Wilsonville, OR,0.3069883435582822,1304,3.1,fill
Wilsonville, OR,0.3069883435582822,1304,1.9,blank
Athens, PA,0.13485092592592593,216,2.7,fill
Athens, PA,0.13485092592592593,216,2.3,blank
Jermyn, PA,0.30105689655172413,116,3.1,fill
Jermyn, PA,0.30105689655172413,116,1.9,blank
Marion Heights, PA,0.21986363636363637,22,2.9,fill
Marion Heights, PA,0.21986363636363637,22,2.1,blank
South Fork, PA,0.21841964809384165,682,2.9,fill
South Fork, PA,0.21841964809384165,682,2.1,blank
Lake Ariel, PA,0.28767384105960264,302,3.1,fill
Lake Ariel, PA,0.28767384105960264,302,1.9,blank
Duquesne, PA,0.11441846153846154,130,2.7,fill
Duquesne, PA,0.11441846153846154,130,2.3,blank
Sutersville, PA,0.1873304347826087,92,2.9,fill
Sutersville, PA,0.1873304347826087,92,2.1,blank
Landenberg, PA,0.34767469725940087,3138,3.2,fill
Landenberg, PA,0.34767469725940087,3138,1.7999999999999998,blank
Herscher, IL,0.12556176470588234,34,2.7,fill
Herscher, IL,0.12556176470588234,34,2.3,blank
Cerritos, CA,0.24563674540682412,762,3.0,fill
Cerritos, CA,0.24563674540682412,762,2.0,blank
Valparaiso, IN,1.3497,1,5,fill
Valparaiso, IN,1.3497,1,0,blank
Newport, MN,0.29739076923076924,260,3.1,fill
Newport, MN,0.29739076923076924,260,1.9,blank
Easley, SC,0.28011372718125627,6957,3.1,fill
Easley, SC,0.28011372718125627,6957,1.9,blank
Clemson, SC,0.33491101083032493,1108,3.2,fill
Clemson, SC,0.33491101083032493,1108,1.7999999999999998,blank
Vinemont, AL,0.20695299539170506,217,2.9,fill
Vinemont, AL,0.20695299539170506,217,2.1,blank
Jacksonville, AL,0.34947250608272507,411,3.2,fill
Jacksonville, AL,0.34947250608272507,411,1.7999999999999998,blank
Mineral Wells, WV,0.0,2,2.4,fill
Mineral Wells, WV,0.0,2,2.6,blank
Pineland, SC,0.0,4,2.4,fill
Pineland, SC,0.0,4,2.6,blank
Virginia Beach, VA,0.23385863039399624,13858,3.0,fill
Virginia Beach, VA,0.23385863039399624,13858,2.0,blank
Sharon, PA,0.2864241379310345,116,3.1,fill
Sharon, PA,0.2864241379310345,116,1.9,blank
Millerstown, PA,0.23782,10,3.0,fill
Millerstown, PA,0.23782,10,2.0,blank
Linden, PA,0.2988935582822086,652,3.1,fill
Linden, PA,0.2988935582822086,652,1.9,blank
Manchester, PA,0.2849698729582577,1102,3.1,fill
Manchester, PA,0.2849698729582577,1102,1.9,blank
Sugar Grove, PA,0.4212294117647059,34,3.4,fill
Sugar Grove, PA,0.4212294117647059,34,1.6,blank
Willow Creek, CA,0.24136063829787235,1504,3.0,fill
Willow Creek, CA,0.24136063829787235,1504,2.0,blank
Monroeton, PA,0.21902089552238807,737,2.9,fill
Monroeton, PA,0.21902089552238807,737,2.1,blank
Woodhaven, MI,0.18451161731207288,439,2.8,fill
Woodhaven, MI,0.18451161731207288,439,2.2,blank
Union City, GA,0.23069333333333333,15,3.0,fill
Union City, GA,0.23069333333333333,15,2.0,blank
Cold Spring, MN,0.3068207547169811,53,3.1,fill
Cold Spring, MN,0.3068207547169811,53,1.9,blank
Frazee, MN,0.09689574468085106,95,2.6,fill
Frazee, MN,0.09689574468085106,95,2.4,blank
Meadowlakes, TX,0.31682802197802196,546,3.1,fill
Meadowlakes, TX,0.31682802197802196,546,1.9,blank
Webster, TX,0.27951421686746986,2490,3.1,fill
Webster, TX,0.27951421686746986,2490,1.9,blank
Fulton, KY,0.43934422018348623,545,3.4,fill
Fulton, KY,0.43934422018348623,545,1.6,blank
Maysville, KY,0.3290448,625,3.2,fill
Maysville, KY,0.3290448,625,1.7999999999999998,blank
Alvaton, KY,0.23660278940027896,717,3.0,fill
Alvaton, KY,0.23660278940027896,717,2.0,blank
Roswell, GA,0.41110754310344827,928,3.4,fill
Roswell, GA,0.41110754310344827,928,1.6,blank
Bakersfield, CA,0.20289071701879888,6011,2.9,fill
Bakersfield, CA,0.20289071701879888,6011,2.1,blank
Orr, MN,0.224771921182266,203,2.9,fill
Orr, MN,0.224771921182266,203,2.1,blank
Stanford, KY,0.3413722929936306,314,3.2,fill
Stanford, KY,0.3413722929936306,314,1.7999999999999998,blank
Warwick, RI,0.3229255499541705,4364,3.2,fill
Warwick, RI,0.3229255499541705,4364,1.7999999999999998,blank
Daufuskie Island, SC,0.5644125615763547,406,3.7,fill
Daufuskie Island, SC,0.5644125615763547,406,1.2999999999999998,blank
Southampton, PA,0.18240384615384617,104,2.8,fill
Southampton, PA,0.18240384615384617,104,2.2,blank
Augusta-Richmond County cons gov bal, GA,0.23792857142857143,105,3.0,fill
Augusta-Richmond County cons gov bal, GA,0.23792857142857143,105,2.0,blank
Fosters, AL,0.12238444444444445,45,2.7,fill
Fosters, AL,0.12238444444444445,45,2.3,blank
Gordo, AL,-0.18814,5,2.0,fill
Gordo, AL,-0.18814,5,3.0,blank
Heber Springs, AR,0.17665263157894737,19,2.8,fill
Heber Springs, AR,0.17665263157894737,19,2.2,blank
Mount Pleasant, TN,0.26340808510638297,470,3.0,fill
Mount Pleasant, TN,0.26340808510638297,470,2.0,blank
Allison Park, PA,0.31980010254306807,4876,3.2,fill
Allison Park, PA,0.31980010254306807,4876,1.7999999999999998,blank
Elverson, PA,0.3975214975845411,828,3.3,fill
Elverson, PA,0.3975214975845411,828,1.7000000000000002,blank
Erie, CO,0.3669132703777336,4024,3.3,fill
Erie, CO,0.3669132703777336,4024,1.7000000000000002,blank
Rydal, PA,0.2506787037037037,864,3.0,fill
Rydal, PA,0.2506787037037037,864,2.0,blank
Kingston, PA,0.29546667774086377,3010,3.1,fill
Kingston, PA,0.29546667774086377,3010,1.9,blank
Nottingham, PA,0.34353632286995517,892,3.2,fill
Nottingham, PA,0.34353632286995517,892,1.7999999999999998,blank
Spring Brook Township, PA,0.0857923076923077,26,2.6,fill
Spring Brook Township, PA,0.0857923076923077,26,2.4,blank
Gillett, PA,-0.0014285714285714286,14,2.4,fill
Gillett, PA,-0.0014285714285714286,14,2.6,blank
Palm Bay, FL,0.23042818532818535,11396,3.0,fill
Palm Bay, FL,0.23042818532818535,11396,2.0,blank
Newport, PA,0.33403269230769234,208,3.2,fill
Newport, PA,0.33403269230769234,208,1.7999999999999998,blank
Hadley, PA,0.2676725,80,3.0,fill
Hadley, PA,0.2676725,80,2.0,blank
Plains, PA,0.1787222891566265,332,2.8,fill
Plains, PA,0.1787222891566265,332,2.2,blank
Hoopeston, IL,0.29188285714285717,35,3.1,fill
Hoopeston, IL,0.29188285714285717,35,1.9,blank
Crystal, MN,0.3076942748091603,524,3.1,fill
Crystal, MN,0.3076942748091603,524,1.9,blank
Silsbee, TX,0.29824418604651165,86,3.1,fill
Silsbee, TX,0.29824418604651165,86,1.9,blank
Sunrise Beach, TX,0.20698484848484847,66,2.9,fill
Sunrise Beach, TX,0.20698484848484847,66,2.1,blank
Partridge, KS,0.17799615384615383,26,2.8,fill
Partridge, KS,0.17799615384615383,26,2.2,blank
Calvert City, KY,0.2155490909090909,55,2.9,fill
Calvert City, KY,0.2155490909090909,55,2.1,blank
South San Francisco, CA,0.30864932853717025,4170,3.1,fill
South San Francisco, CA,0.30864932853717025,4170,1.9,blank
La Center, KY,0.0,2,2.4,fill
La Center, KY,0.0,2,2.6,blank
Adairville, KY,0.3362702127659575,141,3.2,fill
Adairville, KY,0.3362702127659575,141,1.7999999999999998,blank
Clay City, KY,0.30791052631578947,19,3.1,fill
Clay City, KY,0.30791052631578947,19,1.9,blank
Nicollet, MN,0.11962222222222224,45,2.7,fill
Nicollet, MN,0.11962222222222224,45,2.3,blank
Water Valley, KY,0.0,5,2.4,fill
Water Valley, KY,0.0,5,2.6,blank
Peoa, UT,0.39247777777777776,9,3.3,fill
Peoa, UT,0.39247777777777776,9,1.7000000000000002,blank
Fair Play, SC,0.34346088888888887,225,3.2,fill
Fair Play, SC,0.34346088888888887,225,1.7999999999999998,blank
Clarkston, GA,0.07696349206349207,63,2.6,fill
Clarkston, GA,0.07696349206349207,63,2.4,blank
Helmetta, NJ,0.2572734265734266,286,3.0,fill
Helmetta, NJ,0.2572734265734266,286,2.0,blank
Donaldson, AR,0.374765,20,3.3,fill
Donaldson, AR,0.374765,20,1.7000000000000002,blank
Eastaboga, AL,0.27295940594059404,101,3.0,fill
Eastaboga, AL,0.27295940594059404,101,2.0,blank
Waterbury, CT,0.1995893581081081,592,2.9,fill
Waterbury, CT,0.1995893581081081,592,2.1,blank
Aliquippa, PA,0.27809034879783273,5906,3.1,fill
Aliquippa, PA,0.27809034879783273,5906,1.9,blank
Bethany, PA,0.24387349397590363,830,3.0,fill
Bethany, PA,0.24387349397590363,830,2.0,blank
Marietta, GA,0.2923718167872014,4563,3.1,fill
Marietta, GA,0.2923718167872014,4563,1.9,blank
Dublin, CA,0.3798566625766871,12225,3.3,fill
Dublin, CA,0.3798566625766871,12225,1.7000000000000002,blank
Port Royal, PA,0.33043346153846154,520,3.2,fill
Port Royal, PA,0.33043346153846154,520,1.7999999999999998,blank
Tyler, TX,0.3018709459710016,26967,3.1,fill
Tyler, TX,0.3018709459710016,26967,1.9,blank
Mount Bethel, PA,0.297457619047619,420,3.1,fill
Mount Bethel, PA,0.297457619047619,420,1.9,blank
